transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,date
9827,87,946,2017-07-03,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20,2020-08-12 17:40:34.669269
9828,42,2783,2017-04-03,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2003-02-16,2020-08-12 17:40:34.669269
9829,67,3176,2017-04-29,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22,2020-08-12 17:40:34.669269
9830,89,3355,2017-11-08,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-20,2020-08-12 17:40:34.669269
9831,79,3244,2017-05-09,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09,2020-08-12 17:40:34.669269
9832,81,3410,2017-02-01,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-10,2020-08-12 17:40:34.669269
9833,71,1818,2017-05-10,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2011-01-10,2020-08-12 17:40:34.669269
9834,33,2070,2017-07-17,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1999-12-04,2020-08-12 17:40:34.669269
9835,86,1879,2017-01-04,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-18,2020-08-12 17:40:34.669269
9836,51,953,2017-08-28,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-10,2020-08-12 17:40:34.669269
9837,66,619,2017-07-22,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-05,2020-08-12 17:40:34.669269
9838,92,1682,2017-09-09,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2013-06-09,2020-08-12 17:40:34.669269
9839,0,3451,2017-12-05,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08,2020-08-12 17:40:34.669269
9840,17,1850,2017-05-17,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-20,2020-08-12 17:40:34.669269
9841,35,2430,2017-05-04,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-12,2020-08-12 17:40:34.669269
9842,61,2405,2017-03-11,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-17,2020-08-12 17:40:34.669269
9843,62,2194,2017-09-07,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,2010-11-05,2020-08-12 17:40:34.669269
9844,52,131,2017-01-16,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,2011-05-07,2020-08-12 17:40:34.669269
9845,40,1764,2017-09-19,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2007-12-11,2020-08-12 17:40:34.669269
9846,49,1493,2017-03-17,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-20,2020-08-12 17:40:34.669269
9847,18,2548,2017-11-30,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2013-03-12,2020-08-12 17:40:34.669269
9848,69,2654,2017-02-16,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02,2020-08-12 17:40:34.669269
9849,74,1782,2017-03-30,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-22,2020-08-12 17:40:34.669269
9850,17,211,2017-06-11,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1993-07-15,2020-08-12 17:40:34.669269
9851,53,1555,2017-01-09,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04,2020-08-12 17:40:34.669269
9852,15,879,2017-01-04,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-07,2020-08-12 17:40:34.669269
9853,34,933,2017-03-22,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2006-02-02,2020-08-12 17:40:34.669269
9854,35,229,2017-08-18,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14,2020-08-12 17:40:34.669269
9855,7,2441,2017-02-23,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1995-12-19,2020-08-12 17:40:34.669269
9856,40,487,2017-08-13,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02,2020-08-12 17:40:34.669269
9857,64,1852,2017-04-17,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-18,2020-08-12 17:40:34.669269
9858,36,1139,2017-08-13,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,2006-02-02,2020-08-12 17:40:34.669269
9859,79,1224,2017-07-12,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09,2020-08-12 17:40:34.669269
9860,64,181,2017-10-26,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-18,2020-08-12 17:40:34.669269
9861,59,2604,2017-03-24,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,2011-08-24,2020-08-12 17:40:34.669269
9862,65,2657,2017-06-08,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-05-21,2020-08-12 17:40:34.669269
9863,80,1691,2017-03-29,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1995-10-24,2020-08-12 17:40:34.669269
9864,0,779,2017-03-15,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-10,2020-08-12 17:40:34.669269
9865,57,1070,2017-12-16,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-21,2020-08-12 17:40:34.669269
9866,66,677,2017-01-12,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-05,2020-08-12 17:40:34.669269
9867,1,1971,2017-04-15,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14,2020-08-12 17:40:34.669269
9868,35,1009,2017-11-06,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2011-04-16,2020-08-12 17:40:34.669269
9869,32,1896,2017-01-26,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,2005-12-07,2020-08-12 17:40:34.669269
9870,92,1353,2017-12-16,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2000-11-03,2020-08-12 17:40:34.669269
9871,43,1585,2017-02-08,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,2006-10-01,2020-08-12 17:40:34.669269
9872,89,2940,2017-09-27,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-20,2020-08-12 17:40:34.669269
9873,0,808,2017-02-10,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2016-12-06,2020-08-12 17:40:34.669269
9874,99,37,2017-09-12,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-01,2020-08-12 17:40:34.669269
9875,5,3063,2017-09-29,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29,2020-08-12 17:40:34.669269
9876,54,2276,2017-10-10,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1993-06-23,2020-08-12 17:40:34.669269
9877,46,1559,2017-05-07,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-12-04,2020-08-12 17:40:34.669269
9878,68,2726,2017-09-25,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20,2020-08-12 17:40:34.669269
9879,40,2141,2017-08-10,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1993-07-20,2020-08-12 17:40:34.669269
9880,29,1146,2017-10-18,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03,2020-08-12 17:40:34.669269
9881,79,974,2017-07-21,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09,2020-08-12 17:40:34.669269
9882,69,3363,2017-03-05,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2004-12-18,2020-08-12 17:40:34.669269
9883,63,1453,2017-04-07,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-26,2020-08-12 17:40:34.669269
9884,29,3376,2017-08-16,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-22,2020-08-12 17:40:34.669269
9885,17,3150,2017-08-07,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-09,2020-08-12 17:40:34.669269
9886,86,3131,2017-03-22,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2013-06-09,2020-08-12 17:40:34.669269
9887,94,1249,2017-05-01,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-09,2020-08-12 17:40:34.669269
9888,87,2238,2017-08-11,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,2003-09-10,2020-08-12 17:40:34.669269
9889,14,286,2017-03-13,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1994-09-09,2020-08-12 17:40:34.669269
9890,0,237,2017-02-22,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2004-09-28,2020-08-12 17:40:34.669269
9891,3,1866,2017-08-24,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-04-10,2020-08-12 17:40:34.669269
9892,28,2740,2017-08-13,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1994-07-12,2020-08-12 17:40:34.669269
9893,1,1596,2017-07-17,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2003-09-09,2020-08-12 17:40:34.669269
9894,90,684,2017-11-03,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-10,2020-08-12 17:40:34.669269
9895,14,1307,2017-07-30,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2004-07-25,2020-08-12 17:40:34.669269
9896,91,3133,2017-07-27,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26,2020-08-12 17:40:34.669269
9897,72,2308,2017-05-31,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2011-01-10,2020-08-12 17:40:34.669269
9898,32,3136,2017-08-18,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1999-12-04,2020-08-12 17:40:34.669269
9899,35,397,2017-11-15,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,2006-02-02,2020-08-12 17:40:34.669269
9900,18,1465,2017-09-14,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1996-04-05,2020-08-12 17:40:34.669269
9901,21,1037,2017-02-21,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-05,2020-08-12 17:40:34.669269
9902,51,2183,2017-05-30,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1997-02-09,2020-08-12 17:40:34.669269
9903,100,1293,2017-05-05,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06,2020-08-12 17:40:34.669269
9904,90,1922,2017-09-28,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,2008-03-19,2020-08-12 17:40:34.669269
9905,41,2102,2017-02-16,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-10,2020-08-12 17:40:34.669269
9906,79,3384,2017-01-25,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09,2020-08-12 17:40:34.669269
9907,74,2322,2017-10-24,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1997-01-25,2020-08-12 17:40:34.669269
9908,23,1654,2017-02-20,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2013-06-09,2020-08-12 17:40:34.669269
9909,87,1393,2017-11-30,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-25,2020-08-12 17:40:34.669269
9910,61,2680,2017-08-21,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-05-21,2020-08-12 17:40:34.669269
9911,9,1303,2017-01-06,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-07,2020-08-12 17:40:34.669269
9912,42,1932,2017-03-27,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1999-12-04,2020-08-12 17:40:34.669269
9913,19,3021,2017-10-13,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08,2020-08-12 17:40:34.669269
9914,3,3350,2017-11-22,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-15,2020-08-12 17:40:34.669269
9915,10,2857,2017-01-11,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2004-08-17,2020-08-12 17:40:34.669269
9916,2,3143,2017-11-03,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-02,2020-08-12 17:40:34.669269
9917,58,3261,2017-01-11,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-18,2020-08-12 17:40:34.669269
9918,5,610,2017-03-15,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-04-16,2020-08-12 17:40:34.669269
9919,90,337,2017-10-25,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,2011-05-09,2020-08-12 17:40:34.669269
9920,0,1744,2017-09-12,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-02,2020-08-12 17:40:34.669269
9921,34,2125,2017-07-17,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-17,2020-08-12 17:40:34.669269
9922,22,1463,2017-09-11,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2009-03-08,2020-08-12 17:40:34.669269
9923,25,3388,2017-09-18,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-02-04,2020-08-12 17:40:34.669269
9924,60,2237,2017-04-19,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2015-05-21,2020-08-12 17:40:34.669269
9925,62,917,2017-11-25,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-23,2020-08-12 17:40:34.669269
9926,86,1086,2017-10-03,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2013-06-09,2020-08-12 17:40:34.669269
9927,80,1408,2017-12-20,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-18,2020-08-12 17:40:34.669269
9928,56,955,2017-10-31,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1993-06-23,2020-08-12 17:40:34.669269
9929,40,799,2017-12-20,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1993-04-12,2020-08-12 17:40:34.669269
9930,22,1279,2017-11-08,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15,2020-08-12 17:40:34.669269
9931,97,185,2017-06-09,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,2004-01-16,2020-08-12 17:40:34.669269
9932,2,1489,2017-09-09,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-02,2020-08-12 17:40:34.669269
9933,5,549,2017-03-12,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2003-01-05,2020-08-12 17:40:34.669269
9934,25,2339,2017-07-22,0.5004582484725051,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1992-10-11,2020-08-12 17:40:34.669269
9935,0,362,2017-04-28,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,2011-08-24,2020-08-12 17:40:34.669269
9936,79,2319,2017-10-01,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2013-09-16,2020-08-12 17:40:34.669269
9937,15,508,2017-02-13,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1993-05-26,2020-08-12 17:40:34.669269
9938,94,2111,2017-10-20,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,1991-05-06,2020-08-12 17:40:34.669269
9939,52,2775,2017-01-20,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1991-01-21,2020-08-12 17:40:34.669269
9940,50,2072,2017-01-16,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2009-04-12,2020-08-12 17:40:34.669269
9941,48,893,2017-10-16,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28,2020-08-12 17:40:34.669269
9942,79,724,2017-07-23,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2005-12-07,2020-08-12 17:40:34.669269
9943,74,426,2017-11-01,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-22,2020-08-12 17:40:34.669269
9944,71,773,2017-10-19,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2011-01-10,2020-08-12 17:40:34.669269
9945,7,514,2017-04-28,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28,2020-08-12 17:40:34.669269
9946,7,720,2017-09-18,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,1991-07-10,2020-08-12 17:40:34.669269
9947,92,1378,2017-07-17,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2004-01-16,2020-08-12 17:40:34.669269
9948,37,1322,2017-07-29,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1993-04-12,2020-08-12 17:40:34.669269
9949,96,1730,2017-01-31,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10,2020-08-12 17:40:34.669269
9950,86,1959,2017-07-26,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1999-07-26,2020-08-12 17:40:34.669269
9951,97,149,2017-08-28,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,1994-08-10,2020-08-12 17:40:34.669269
9952,99,2459,2017-08-29,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-01,2020-08-12 17:40:34.669269
9953,86,2686,2017-02-01,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-07,2020-08-12 17:40:34.669269
9954,29,2803,2017-04-25,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2006-11-10,2020-08-12 17:40:34.669269
9955,15,3474,2017-09-10,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2013-03-12,2020-08-12 17:40:34.669269
9956,96,2254,2017-10-10,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10,2020-08-12 17:40:34.669269
9957,83,3217,2017-11-08,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2013-09-16,2020-08-12 17:40:34.669269
9958,64,889,2017-05-05,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2015-05-21,2020-08-12 17:40:34.669269
9959,48,594,2017-02-11,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28,2020-08-12 17:40:34.669269
9960,89,2064,2017-09-15,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,2003-01-05,2020-08-12 17:40:34.669269
9961,50,2845,2017-04-08,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2003-02-16,2020-08-12 17:40:34.669269
9962,64,765,2017-11-23,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-18,2020-08-12 17:40:34.669269
9963,70,1528,2017-02-22,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06,2020-08-12 17:40:34.669269
9964,82,1004,2017-02-17,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-02-04,2020-08-12 17:40:34.669269
9965,32,1260,2017-10-25,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-22,2020-08-12 17:40:34.669269
9966,56,863,2017-10-22,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1997-10-04,2020-08-12 17:40:34.669269
9967,72,2439,2017-10-24,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06,2020-08-12 17:40:34.669269
9968,46,1123,2017-08-16,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-11,2020-08-12 17:40:34.669269
9969,4,2981,2017-08-17,0.5004582484725051,Approved,Solex,Standard,medium,medium,1483.2,99.59,2012-05-18,2020-08-12 17:40:34.669269
9970,70,2088,2017-12-11,1.0,Cancelled,Trek Bicycles,Standard,high,medium,495.72,297.43,1995-10-24,2020-08-12 17:40:34.669269
9971,59,1229,2017-04-23,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-06-23,2020-08-12 17:40:34.669269
9972,0,1637,2017-02-28,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,2016-03-29,2020-08-12 17:40:34.669269
9973,79,2617,2017-08-02,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2013-09-16,2020-08-12 17:40:34.669269
9974,73,1346,2017-05-14,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31,2020-08-12 17:40:34.669269
9975,90,1469,2017-01-22,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2013-06-09,2020-08-12 17:40:34.669269
9976,56,2813,2017-03-17,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,2015-06-17,2020-08-12 17:40:34.669269
9977,90,837,2017-07-26,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2003-09-10,2020-08-12 17:40:34.669269
9978,92,318,2017-01-08,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2002-10-10,2020-08-12 17:40:34.669269
9979,3,3470,2017-07-06,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2004-08-07,2020-08-12 17:40:34.669269
9980,31,1090,2017-10-07,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-10,2020-08-12 17:40:34.669269
9981,84,2309,2017-11-07,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-18,2020-08-12 17:40:34.669269
9982,92,2916,2017-05-22,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-01-05,2020-08-12 17:40:34.669269
9983,23,353,2017-04-03,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-04-12,2020-08-12 17:40:34.669269
9984,27,582,2017-07-20,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-23,2020-08-12 17:40:34.669269
9985,91,192,2017-05-15,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,2003-01-05,2020-08-12 17:40:34.669269
9986,85,3389,2017-01-01,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-02,2020-08-12 17:40:34.669269
9987,56,2565,2017-06-26,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,2012-05-18,2020-08-12 17:40:34.669269
9988,3,853,2017-10-27,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-05-18,2020-08-12 17:40:34.669269
9989,100,1852,2017-05-24,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06,2020-08-12 17:40:34.669269
9990,93,1088,2017-12-01,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1997-05-10,2020-08-12 17:40:34.669269
9991,96,851,2017-08-10,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2010-06-07,2020-08-12 17:40:34.669269
9992,19,874,2017-06-19,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,1993-05-26,2020-08-12 17:40:34.669269
9993,20,1267,2017-07-17,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2011-05-07,2020-08-12 17:40:34.669269
9994,82,3455,2017-05-11,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1998-12-16,2020-08-12 17:40:34.669269
9995,4,2123,2017-05-22,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-09,2020-08-12 17:40:34.669269
9996,36,1457,2017-03-03,0.5004582484725051,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-19,2020-08-12 17:40:34.669269
9997,43,2268,2017-02-06,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04,2020-08-12 17:40:34.669269
9998,50,3046,2017-03-03,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2003-02-16,2020-08-12 17:40:34.669269
9999,7,165,2017-04-14,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2011-04-16,2020-08-12 17:40:34.669269
10000,1,97,2017-01-02,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1991-11-07,2020-08-12 17:40:34.669269
10001,54,2782,2017-06-15,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-12,2020-08-12 17:40:34.669269
